clip_id,subset,label
PAMD-16912,train,negative
PAMD-16913,train,negative
PAMD-16914,train,negative
PAMD-16915,train,negative
PAMD-16916,train,negative
PAMD-16917,train,negative
PAMD-16918,train,negative
PAMD-16919,train,negative
PAMD-16920,train,negative
PAMD-16921,train,negative
PAMD-16922,train,negative
PAMD-16923,train,negative
PAMD-16924,train,negative
PAMD-16925,train,negative
PAMD-16926,train,negative
PAMD-16927,train,negative
PAMD-16928,train,negative
PAMD-16929,train,negative
PAMD-16930,train,negative
PAMD-16931,train,negative
PAMD-16932,train,negative
PAMD-16933,test,negative
PAMD-16934,train,negative
PAMD-16935,train,negative
PAMD-16936,train,negative
PAMD-16937,train,negative
PAMD-16938,train,negative
PAMD-16939,train,negative
PAMD-16940,train,negative
PAMD-16941,train,negative
PAMD-16942,train,negative
PAMD-16943,train,negative
PAMD-16944,train,negative
PAMD-16945,train,negative
PAMD-16946,train,negative
PAMD-16947,train,negative
PAMD-16948,train,negative
PAMD-16949,train,negative
PAMD-16950,train,negative
PAMD-16951,train,negative
PAMD-16952,train,negative
PAMD-16953,train,negative
PAMD-16954,train,negative
PAMD-16955,train,negative
PAMD-16956,test,negative
PAMD-16957,train,negative
PAMD-16958,test,negative
PAMD-16959,train,negative
PAMD-16960,train,negative
PAMD-16961,test,negative
PAMD-16962,train,negative
PAMD-16963,train,negative
PAMD-16964,train,negative
PAMD-16965,train,negative
PAMD-16966,train,negative
PAMD-16967,train,negative
PAMD-16968,train,negative
PAMD-16969,train,negative
PAMD-16970,train,negative
PAMD-16971,train,negative
PAMD-16972,train,negative
PAMD-16973,train,negative
PAMD-16974,train,negative
PAMD-16975,train,negative
PAMD-16976,train,negative
PAMD-16977,train,negative
PAMD-16978,train,negative
PAMD-16979,train,negative
PAMD-16980,train,negative
PAMD-16981,train,negative
PAMD-16982,train,negative
PAMD-16983,train,negative
PAMD-16984,train,negative
PAMD-16985,train,negative
PAMD-16986,test,negative
PAMD-16987,train,negative
PAMD-16988,train,negative
PAMD-16989,train,negative
PAMD-16990,train,negative
PAMD-16991,train,negative
PAMD-16992,train,negative
PAMD-16993,train,negative
PAMD-16994,train,negative
PAMD-16995,train,negative
PAMD-16996,train,negative
PAMD-16997,train,negative
PAMD-16998,train,negative
PAMD-16999,train,negative
PAMD-17000,train,negative
PAMD-17001,train,negative
PAMD-17002,train,negative
PAMD-17003,train,negative
PAMD-17004,train,negative
PAMD-17005,test,negative
PAMD-17006,train,negative
PAMD-17007,test,negative
PAMD-17008,train,negative
PAMD-17009,train,negative
PAMD-17010,train,negative
PAMD-17011,train,negative
PAMD-17012,test,negative
PAMD-17013,train,negative
PAMD-17014,train,negative
PAMD-17015,train,negative
PAMD-17016,train,negative
PAMD-17017,train,negative
PAMD-17018,test,negative
PAMD-17019,test,negative
PAMD-17020,train,negative
PAMD-17021,train,negative
PAMD-17022,test,negative
PAMD-17023,train,negative
PAMD-17024,train,negative
PAMD-17025,train,negative
PAMD-17026,train,negative
PAMD-17027,train,negative
PAMD-17028,train,negative
PAMD-17029,train,negative
PAMD-17030,train,negative
PAMD-17031,train,negative
PAMD-17032,train,negative
PAMD-17033,train,negative
PAMD-17034,train,negative
PAMD-17035,train,negative
PAMD-17036,train,negative
PAMD-17037,train,negative
PAMD-17038,train,negative
PAMD-17039,train,negative
PAMD-17040,train,negative
PAMD-17041,train,negative
PAMD-17042,train,negative
PAMD-17043,train,negative
PAMD-17044,train,negative
PAMD-17045,train,negative
PAMD-17046,train,negative
PAMD-17047,train,negative
PAMD-17048,train,negative
PAMD-17049,train,negative
PAMD-17050,train,negative
PAMD-17051,train,negative
PAMD-17052,test,negative
PAMD-17053,train,negative
PAMD-17054,test,negative
PAMD-17055,train,negative
PAMD-17056,train,negative
PAMD-17057,train,negative
PAMD-17058,train,negative
PAMD-17059,train,negative
PAMD-17060,train,negative
PAMD-17061,train,negative
PAMD-17062,train,negative
PAMD-17063,train,negative
PAMD-17064,train,negative
PAMD-17065,train,negative
PAMD-17066,train,negative
PAMD-17067,train,negative
PAMD-17068,train,negative
PAMD-17069,train,negative
PAMD-17070,train,negative
PAMD-17071,train,negative
PAMD-17072,test,negative
PAMD-17073,train,negative
PAMD-17074,train,negative
PAMD-17075,train,negative
PAMD-17076,train,negative
PAMD-17077,test,negative
PAMD-17078,train,negative
PAMD-17079,train,negative
PAMD-17080,train,negative
PAMD-17081,train,negative
PAMD-17082,train,negative
PAMD-17083,train,negative
PAMD-17084,train,negative
PAMD-17085,train,negative
PAMD-17086,train,negative
PAMD-17087,train,negative
PAMD-17088,train,negative
PAMD-17089,train,negative
PAMD-17090,train,negative
PAMD-17091,train,negative
PAMD-17092,test,negative
PAMD-17093,train,negative
PAMD-17094,train,negative
PAMD-17095,train,negative
PAMD-17096,train,negative
PAMD-17097,train,negative
PAMD-17098,train,negative
PAMD-17099,train,negative
PAMD-17100,train,negative
PAMD-17101,train,negative
PAMD-17102,train,negative
PAMD-17103,train,negative
PAMD-17104,train,negative
PAMD-17105,train,negative
PAMD-17106,train,negative
PAMD-17107,train,negative
PAMD-17108,train,negative
PAMD-17109,train,negative
PAMD-17110,train,negative
PAMD-17111,train,negative
PAMD-17112,train,negative
PAMD-17113,train,negative
PAMD-17114,test,negative
PAMD-17115,train,negative
PAMD-17116,train,negative
PAMD-17117,train,negative
PAMD-17118,test,negative
PAMD-17119,train,negative
PAMD-17120,train,negative
PAMD-17121,train,negative
PAMD-17122,train,negative
PAMD-17123,train,negative
PAMD-17124,train,negative
PAMD-17125,train,negative
PAMD-17126,test,negative
PAMD-17127,train,negative
PAMD-17128,train,negative
PAMD-17129,train,negative
PAMD-17130,train,negative
PAMD-17131,train,negative
PAMD-17132,train,negative
PAMD-17133,train,negative
PAMD-17134,train,negative
PAMD-17135,train,negative
PAMD-17136,train,negative
PAMD-17137,train,negative
PAMD-17138,train,negative
PAMD-17139,train,negative
PAMD-17140,train,negative
PAMD-17141,train,negative
PAMD-17142,train,negative
PAMD-17143,train,negative
PAMD-17144,train,negative
PAMD-17145,train,negative
PAMD-17146,train,negative
PAMD-17147,train,negative
PAMD-17148,train,negative
PAMD-17149,train,negative
PAMD-17150,train,negative
PAMD-17151,train,negative
PAMD-17152,train,negative
PAMD-17153,train,negative
PAMD-17154,train,negative
PAMD-17155,train,negative
PAMD-17156,test,negative
PAMD-17157,train,negative
PAMD-17158,train,negative
PAMD-17159,train,negative
PAMD-17160,train,negative
PAMD-17161,train,negative
PAMD-17162,train,negative
PAMD-17163,train,negative
PAMD-17164,train,negative
PAMD-17165,train,negative
PAMD-17166,train,negative
PAMD-17167,test,negative
PAMD-17168,train,negative
PAMD-17169,train,negative
PAMD-17170,train,negative
PAMD-17171,train,negative
PAMD-17172,train,negative
PAMD-17173,train,negative
PAMD-17174,train,negative
PAMD-17175,train,negative
PAMD-17176,train,negative
PAMD-17177,test,negative
PAMD-17178,train,negative
PAMD-17179,train,negative
PAMD-17180,train,negative
PAMD-17181,train,negative
PAMD-17182,train,negative
PAMD-17183,train,negative
PAMD-17184,train,negative
PAMD-17185,train,negative
PAMD-17186,train,negative
PAMD-17187,train,negative
PAMD-17188,train,negative
PAMD-17189,train,negative
PAMD-17190,train,negative
PAMD-17191,train,negative
PAMD-17192,train,negative
PAMD-17193,test,negative
PAMD-17194,test,negative
PAMD-17195,train,negative
PAMD-17196,train,negative
PAMD-17197,train,negative
PAMD-17198,train,negative
PAMD-17199,train,negative
PAMD-17200,train,negative
PAMD-17201,train,negative
PAMD-17202,train,negative
PAMD-17203,train,negative
PAMD-17204,train,negative
PAMD-17205,train,negative
PAMD-17206,train,negative
PAMD-17207,train,negative
PAMD-17208,train,negative
PAMD-17209,train,negative
PAMD-17210,train,negative
PAMD-17211,train,negative
PAMD-17212,train,negative
PAMD-17213,train,negative
PAMD-17214,train,negative
PAMD-17215,train,negative
PAMD-17216,train,negative
PAMD-17217,train,negative
PAMD-17218,train,negative
PAMD-17219,train,negative
PAMD-17220,train,negative
PAMD-17221,train,negative
PAMD-17222,train,negative
PAMD-17223,test,negative
PAMD-17224,train,negative
PAMD-17225,train,negative
PAMD-17226,train,negative
PAMD-17227,train,negative
PAMD-17228,train,negative
PAMD-17229,train,negative
PAMD-17230,test,negative
PAMD-17231,train,negative
PAMD-17232,test,negative
PAMD-17233,train,negative
PAMD-17234,train,negative
PAMD-17235,train,negative
PAMD-17236,train,negative
PAMD-17237,train,negative
PAMD-17238,train,negative
PAMD-17239,train,negative
PAMD-17240,train,negative
PAMD-17241,train,negative
PAMD-17242,train,negative
PAMD-17243,train,negative
PAMD-17244,test,negative
PAMD-17245,train,negative
PAMD-17246,train,negative
PAMD-17247,train,negative
PAMD-17248,test,negative
PAMD-17249,train,negative
PAMD-17250,train,negative
PAMD-17251,train,negative
PAMD-17252,train,negative
PAMD-17253,train,negative
PAMD-17254,train,negative
PAMD-17255,train,negative
PAMD-17256,train,negative
PAMD-17257,train,negative
PAMD-17258,train,negative
PAMD-17259,test,negative
PAMD-17260,train,negative
PAMD-17261,test,negative
PAMD-17262,train,negative
PAMD-17263,train,negative
PAMD-17264,train,negative
PAMD-17265,train,negative
PAMD-17266,train,negative
PAMD-17267,train,negative
PAMD-17268,test,negative
PAMD-17269,train,negative
PAMD-17270,test,negative
PAMD-17271,train,negative
PAMD-17272,train,negative
PAMD-17273,train,negative
PAMD-17274,train,negative
PAMD-17275,train,negative
PAMD-17276,train,negative
PAMD-17277,test,negative
PAMD-17278,train,negative
PAMD-17279,train,negative
PAMD-17280,train,negative
PAMD-17281,train,negative
PAMD-17282,train,negative
PAMD-17283,train,negative
PAMD-17284,train,negative
PAMD-17285,train,negative
PAMD-17286,train,negative
PAMD-17287,train,negative
PAMD-17288,test,negative
PAMD-17289,train,negative
PAMD-17290,train,negative
PAMD-17291,train,negative
PAMD-17292,train,negative
PAMD-17293,train,negative
PAMD-17294,train,negative
PAMD-17295,train,negative
PAMD-17296,train,negative
PAMD-17297,train,negative
PAMD-17298,train,negative
PAMD-17299,test,negative
PAMD-17300,train,negative
PAMD-17301,test,negative
PAMD-17302,test,negative
PAMD-17303,train,negative
PAMD-17304,train,negative
PAMD-17305,test,negative
PAMD-17306,train,negative
PAMD-17307,train,negative
PAMD-17308,train,negative
PAMD-17309,train,negative
PAMD-17310,train,negative
PAMD-17311,train,negative
PAMD-17312,train,negative
PAMD-17313,train,negative
PAMD-17314,train,negative
PAMD-17315,train,negative
PAMD-17316,train,negative
PAMD-17317,test,negative
PAMD-17318,train,negative
PAMD-17319,train,negative
PAMD-17320,train,negative
PAMD-17321,train,negative
PAMD-17322,train,negative
PAMD-17323,train,negative
PAMD-17324,train,negative
PAMD-17325,train,negative
PAMD-17326,train,negative
PAMD-17327,train,negative
PAMD-17328,train,negative
PAMD-17329,train,negative
PAMD-17330,train,negative
PAMD-17331,train,negative
PAMD-17332,train,negative
PAMD-17333,train,negative
PAMD-17334,train,negative
PAMD-17335,train,negative
PAMD-17336,train,negative
PAMD-17337,train,negative
PAMD-17338,train,negative
PAMD-17339,train,negative
PAMD-17340,train,negative
PAMD-17341,train,negative
PAMD-17342,train,negative
PAMD-17343,train,negative
PAMD-17344,train,negative
PAMD-17345,train,negative
PAMD-17346,train,negative
PAMD-17347,train,negative
PAMD-17348,train,negative
PAMD-17349,train,negative
PAMD-17350,test,negative
PAMD-17351,train,negative
PAMD-17352,train,negative
PAMD-17353,train,negative
PAMD-17354,train,negative
PAMD-17355,train,negative
PAMD-17356,train,negative
PAMD-17357,train,negative
PAMD-17358,train,negative
PAMD-17359,train,negative
PAMD-17360,train,negative
PAMD-17361,train,negative
PAMD-17362,train,negative
PAMD-17363,train,negative
PAMD-17364,train,negative
PAMD-17365,train,negative
PAMD-17366,train,negative
PAMD-17367,train,negative
PAMD-17368,train,negative
PAMD-17369,train,negative
PAMD-17370,train,negative
PAMD-17371,train,negative
PAMD-17372,train,negative
PAMD-17373,train,negative
PAMD-17374,train,negative
PAMD-17375,test,negative
PAMD-17376,train,negative
PAMD-17377,train,negative
PAMD-17378,train,negative
PAMD-17379,train,negative
PAMD-17380,train,negative
PAMD-17381,train,negative
PAMD-17382,train,negative
PAMD-17383,train,negative
PAMD-17384,train,negative
PAMD-17385,train,negative
PAMD-17386,train,negative
PAMD-17387,train,negative
PAMD-17388,test,negative
PAMD-17389,train,negative
PAMD-17390,train,negative
PAMD-17391,train,negative
PAMD-17392,train,negative
PAMD-17393,train,negative
PAMD-17394,train,negative
PAMD-17395,train,negative
PAMD-17396,train,negative
PAMD-17397,test,negative
PAMD-17398,train,negative
PAMD-17399,train,negative
PAMD-17400,train,negative
PAMD-17401,train,negative
PAMD-17402,train,negative
PAMD-17403,train,negative
PAMD-17404,train,negative
PAMD-17405,train,negative
PAMD-17406,train,negative
PAMD-17407,train,negative
PAMD-17408,test,negative
PAMD-17409,train,negative
PAMD-17410,train,negative
PAMD-17411,train,negative
PAMD-17412,train,negative
PAMD-17413,train,negative
PAMD-17414,train,negative
PAMD-17415,train,negative
PAMD-17416,train,negative
PAMD-17417,train,negative
PAMD-17418,train,negative
PAMD-17419,train,negative
PAMD-17420,train,negative
PAMD-17421,test,negative
PAMD-17422,train,negative
PAMD-17423,train,negative
PAMD-17424,train,negative
PAMD-17425,test,negative
PAMD-17426,train,negative
PAMD-17427,train,negative
PAMD-17428,train,negative
PAMD-17429,train,negative
PAMD-17430,train,negative
PAMD-17431,train,negative
PAMD-17432,train,negative
PAMD-17433,train,negative
PAMD-17434,train,negative
PAMD-17435,train,negative
PAMD-17436,train,negative
PAMD-17437,train,negative
PAMD-17438,train,negative
PAMD-17439,test,negative
PAMD-17440,train,negative
PAMD-17441,train,negative
PAMD-17442,train,negative
PAMD-17443,train,negative
PAMD-17444,train,negative
PAMD-17445,test,negative
PAMD-17446,test,negative
PAMD-17447,train,negative
PAMD-17448,train,negative
PAMD-17449,train,negative
PAMD-17450,train,negative
PAMD-17451,train,negative
PAMD-17452,train,negative
PAMD-17453,train,negative
PAMD-17454,test,negative
PAMD-17455,train,negative
PAMD-17456,train,negative
PAMD-17457,train,negative
PAMD-17458,train,negative
PAMD-17459,train,negative
PAMD-17460,train,negative
PAMD-17461,test,negative
PAMD-17462,train,negative
PAMD-17463,train,negative
PAMD-17464,train,negative
PAMD-17465,test,negative
PAMD-17466,train,negative
PAMD-17467,train,negative
PAMD-17468,train,negative
PAMD-17469,train,negative
PAMD-17470,test,negative
PAMD-17471,train,negative
PAMD-17472,train,negative
PAMD-17473,train,negative
PAMD-17474,train,negative
PAMD-17475,train,negative
PAMD-17476,train,negative
PAMD-17477,train,negative
PAMD-17478,train,negative
PAMD-17479,train,negative
PAMD-17480,train,negative
PAMD-17481,train,negative
PAMD-17482,train,negative
PAMD-17483,train,negative
PAMD-17484,train,negative
PAMD-17485,train,negative
PAMD-17486,train,negative
PAMD-17487,train,negative
PAMD-17488,train,negative
PAMD-17489,train,negative
PAMD-17490,train,negative
PAMD-17491,test,negative
PAMD-17492,train,negative
PAMD-17493,train,negative
PAMD-17494,train,negative
PAMD-17495,train,negative
PAMD-17496,test,negative
PAMD-17497,train,negative
PAMD-17498,train,negative
PAMD-17499,train,negative
PAMD-17500,train,negative
PAMD-17501,train,negative
PAMD-17502,train,negative
PAMD-17503,train,negative
PAMD-17504,train,negative
PAMD-17505,train,negative
PAMD-17506,train,negative
PAMD-17507,train,negative
PAMD-17508,train,negative
PAMD-17509,train,negative
PAMD-17510,test,negative
PAMD-17511,train,negative
PAMD-17512,test,negative
PAMD-17513,train,negative
PAMD-17514,train,negative
PAMD-17515,train,negative
PAMD-17516,train,negative
PAMD-17517,train,negative
PAMD-17518,train,negative
PAMD-17519,train,negative
PAMD-17520,train,negative
PAMD-17521,train,negative
PAMD-17522,train,negative
PAMD-17523,train,negative
PAMD-17524,train,negative
PAMD-17525,test,negative
PAMD-17526,test,negative
PAMD-17527,test,negative
PAMD-17528,train,negative
PAMD-17529,test,negative
PAMD-17530,train,negative
PAMD-17531,train,negative
PAMD-17532,train,negative
PAMD-17533,train,negative
PAMD-17534,train,negative
PAMD-17535,train,negative
PAMD-17536,train,negative
PAMD-17537,train,negative
PAMD-17538,train,negative
PAMD-17539,train,negative
PAMD-17540,train,negative
PAMD-17541,train,negative
PAMD-17542,train,negative
PAMD-17543,test,negative
PAMD-17544,train,negative
PAMD-17545,train,negative
PAMD-17546,train,negative
PAMD-17547,train,negative
PAMD-17548,train,negative
PAMD-17549,train,negative
PAMD-17550,train,negative
PAMD-17551,train,negative
PAMD-17552,train,negative
PAMD-17553,train,negative
PAMD-17554,train,negative
PAMD-17555,train,negative
PAMD-17556,train,negative
PAMD-17557,train,negative
PAMD-17558,train,negative
PAMD-17559,train,negative
PAMD-17560,test,negative
PAMD-17561,train,negative
PAMD-17562,train,negative
PAMD-17563,train,negative
PAMD-17564,train,negative
PAMD-17565,train,negative
PAMD-17566,test,negative
PAMD-17567,train,negative
PAMD-17568,train,negative
PAMD-17569,train,negative
PAMD-17570,train,negative
PAMD-17571,train,negative
PAMD-17572,train,negative
